Order ID,Order Name,Order Date,Quantity,Rating,Price,Total Price
10406,Caramel Macchiato,23/12/2016 22:35,2,"5,58","Rp19.400,00","Rp38.800,00"
10407,Caramel Macchiato,23/12/2016 19:56,8,"4,35","Rp22.140,00","Rp177.120,00"
10408,Caramel Macchiato,23/12/2016 19:43,10,"1,56","Rp14.880,00","Rp148.800,00"
10409,Caramel Macchiato,23/12/2016 19:38,6,"3,56","Rp34.132,00","Rp204.792,00"
10410,Caramel Macchiato,23/12/2016 18:01,9,"3,57","Rp31.172,00","Rp280.548,00"
10411,Caramel Macchiato,23/12/2016 17:20,8,"5,74","Rp21.611,00","Rp172.888,00"
10412,Caramel Macchiato,22/12/2016 21:58,6,"3,31","Rp11.895,00","Rp71.370,00"
10413,Caramel Macchiato,22/12/2016 18:15,3,"3,28","Rp17.159,00","Rp51.477,00"
10414,Caramel Macchiato,21/12/2016 22:20,9,"4,99","Rp33.487,00","Rp301.383,00"
10415,Caramel Macchiato,21/12/2016 17:44,3,"1,98","Rp23.483,00","Rp70.449,00"
10416,Caramel Macchiato,21/12/2016 17:42,8,"4,98","Rp17.953,00","Rp143.624,00"
10417,Caramel Macchiato,20/12/2016 18:28,2,"5,80","Rp34.214,00","Rp68.428,00"
10418,Caramel Macchiato,20/12/2016 18:20,10,"4,68","Rp12.594,00","Rp125.940,00"
10419,Caramel Macchiato,20/12/2016 18:11,9,"5,64","Rp26.827,00","Rp241.443,00"
10420,Caramel Macchiato,19/12/2016 18:38,1,"2,25","Rp11.831,00","Rp11.831,00"
10421,Caramel Macchiato,19/12/2016 17:48,8,"4,32","Rp27.192,00","Rp217.536,00"
10422,Caramel Macchiato,18/12/2016 19:06,9,"2,62","Rp20.284,00","Rp182.556,00"
10423,Caramel Macchiato,18/12/2016 19:04,7,"4,75","Rp32.422,00","Rp226.954,00"
10424,Caramel Macchiato,18/12/2016 18:03,4,"4,56","Rp11.785,00","Rp47.140,00"
10425,Caramel Macchiato,18/12/2016 17:50,4,"2,92","Rp28.780,00","Rp115.120,00"
10426,Caramel Macchiato,18/12/2016 16:59,6,"3,14","Rp13.747,00","Rp82.482,00"
10427,Caramel Macchiato,18/12/2016 11:50,2,"3,37","Rp17.401,00","Rp34.802,00"
10428,Sate Ayam,18/12/2016 11:50,9,"5,27","Rp23.855,00","Rp214.695,00"
10429,Caramel Macchiato,18/12/2016 11:40,10,"5,75","Rp25.071,00","Rp250.710,00"
10430,Sate Ayam,18/12/2016 11:40,1,"4,68","Rp33.411,00","Rp33.411,00"
10431,Caramel Macchiato,17/12/2016 22:45,2,"1,13","Rp23.900,00","Rp47.800,00"
10432,Caramel Macchiato,17/12/2016 21:47,5,"4,30","Rp34.097,00","Rp170.485,00"
10433,Caramel Macchiato,17/12/2016 19:01,1,"3,41","Rp17.851,00","Rp17.851,00"
10434,Caramel Macchiato,17/12/2016 18:18,7,"5,29","Rp33.597,00","Rp235.179,00"
10435,Caramel Macchiato,17/12/2016 14:51,3,"1,83","Rp24.793,00","Rp74.379,00"
10436,Sate Ayam,16/12/2016 19:23,4,"2,56","Rp32.608,00","Rp130.432,00"
10437,Caramel Macchiato,16/12/2016 18:59,3,"2,31","Rp13.586,00","Rp40.758,00"
10438,Caramel Macchiato,16/12/2016 18:57,4,"2,31","Rp31.396,00","Rp125.584,00"
10439,Sate Ayam,16/12/2016 17:21,3,"2,67","Rp26.079,00","Rp78.237,00"
10440,Caramel Macchiato,16/12/2016 17:21,3,"4,10","Rp32.347,00","Rp97.041,00"
10441,Caramel Macchiato,16/12/2016 16:54,3,"1,96","Rp15.297,00","Rp45.891,00"
10442,Caramel Macchiato,16/12/2016 13:02,1,"5,63","Rp20.110,00","Rp20.110,00"
10443,Caramel Macchiato,15/12/2016 20:28,7,"3,86","Rp23.543,00","Rp164.801,00"
10444,Sate Ayam,15/12/2016 20:28,10,"3,21","Rp13.835,00","Rp138.350,00"
10445,Caramel Macchiato,15/12/2016 18:17,10,"5,06","Rp16.881,00","Rp168.810,00"
10446,Caramel Macchiato,15/12/2016 12:04,8,"2,23","Rp30.090,00","Rp240.720,00"
10447,Caramel Macchiato,15/12/2016 8:35,5,"1,81","Rp26.221,00","Rp131.105,00"
10448,Caramel Macchiato,13/12/2016 17:55,3,"4,96","Rp12.903,00","Rp38.709,00"
10449,Caramel Macchiato,12/12/2016 19:43,1,"2,14","Rp22.019,00","Rp22.019,00"
10450,Sate Ayam,12/12/2016 19:22,10,"4,98","Rp11.671,00","Rp116.710,00"
10451,Caramel Macchiato,11/12/2016 21:11,7,"4,69","Rp15.729,00","Rp110.103,00"
10452,Caramel Macchiato,11/12/2016 18:22,7,"3,73","Rp22.639,00","Rp158.473,00"
10453,Caramel Macchiato,10/12/2016 20:28,4,"4,50","Rp31.597,00","Rp126.388,00"
10454,Caramel Macchiato,10/12/2016 20:09,8,"1,74","Rp12.360,00","Rp98.880,00"
10455,Caramel Macchiato,10/12/2016 19:46,6,"4,68","Rp28.813,00","Rp172.878,00"
10456,Caramel Macchiato,10/12/2016 18:54,3,"5,31","Rp27.731,00","Rp83.193,00"
10457,Caramel Macchiato,10/12/2016 18:37,1,"2,98","Rp14.610,00","Rp14.610,00"
10458,Caramel Macchiato,10/12/2016 18:04,1,"1,02","Rp23.218,00","Rp23.218,00"
10459,Caramel Macchiato,09/12/2016 19:51,10,"4,09","Rp30.497,00","Rp304.970,00"
10460,Caramel Macchiato,09/12/2016 17:56,10,"3,69","Rp29.348,00","Rp293.480,00"
10461,Caramel Macchiato,09/12/2016 16:58,1,"4,60","Rp22.752,00","Rp22.752,00"
10462,Caramel Macchiato,08/12/2016 18:58,6,"2,90","Rp27.758,00","Rp166.548,00"
10463,Caramel Macchiato,08/12/2016 18:01,3,"5,02","Rp11.901,00","Rp35.703,00"
10464,Caramel Macchiato,07/12/2016 19:51,7,"4,58","Rp26.614,00","Rp186.298,00"
10465,Caramel Macchiato,06/12/2016 20:07,8,"4,99","Rp28.318,00","Rp226.544,00"
10466,Caramel Macchiato,05/12/2016 18:15,1,"3,94","Rp25.443,00","Rp25.443,00"
10467,Sate Ayam,05/12/2016 18:15,10,"2,71","Rp25.274,00","Rp252.740,00"
10468,Caramel Macchiato,04/12/2016 21:29,6,"2,87","Rp21.679,00","Rp130.074,00"
10469,Caramel Macchiato,03/12/2016 22:12,6,"1,13","Rp33.800,00","Rp202.800,00"
10470,Sate Ayam,03/12/2016 17:59,2,"2,01","Rp21.143,00","Rp42.286,00"
10471,Caramel Macchiato,02/12/2016 20:24,8,"1,83","Rp33.913,00","Rp271.304,00"
10472,Sate Ayam,02/12/2016 20:24,1,"1,70","Rp34.222,00","Rp34.222,00"
10473,Caramel Macchiato,02/12/2016 20:04,2,"2,06","Rp19.353,00","Rp38.706,00"
10474,Caramel Macchiato,01/12/2016 19:58,4,"1,55","Rp21.643,00","Rp86.572,00"
10475,Caramel Macchiato,01/12/2016 18:12,1,"3,21","Rp31.559,00","Rp31.559,00"
10476,Caramel Macchiato,01/12/2016 17:53,3,"5,89","Rp23.078,00","Rp69.234,00"
10477,Caramel Macchiato,01/12/2016 17:13,3,"4,06","Rp11.522,00","Rp34.566,00"
10478,Caramel Macchiato,30/11/2016 17:42,1,"1,74","Rp10.475,00","Rp10.475,00"
10479,Sate Ayam,30/11/2016 17:42,2,"4,38","Rp24.431,00","Rp48.862,00"
10480,Caramel Macchiato,30/11/2016 17:31,1,"2,52","Rp17.511,00","Rp17.511,00"
10481,Caramel Macchiato,27/11/2016 17:57,2,"2,03","Rp22.865,00","Rp45.730,00"
10482,Caramel Macchiato,26/11/2016 19:04,1,"4,29","Rp33.063,00","Rp33.063,00"
10483,Caramel Macchiato,26/11/2016 18:22,7,"2,92","Rp19.382,00","Rp135.674,00"
10484,Caramel Macchiato,26/11/2016 17:59,7,"1,18","Rp33.385,00","Rp233.695,00"
10485,Caramel Macchiato,26/11/2016 17:25,9,"4,84","Rp27.724,00","Rp249.516,00"
10486,Caramel Macchiato,26/11/2016 16:54,1,"4,35","Rp15.228,00","Rp15.228,00"
10487,Caramel Macchiato,25/11/2016 20:23,4,"4,61","Rp23.698,00","Rp94.792,00"
10488,Caramel Macchiato,25/11/2016 19:25,1,"1,19","Rp15.270,00","Rp15.270,00"
10489,Caramel Macchiato,25/11/2016 19:19,8,"4,95","Rp29.139,00","Rp233.112,00"
10490,Caramel Macchiato,24/11/2016 19:21,9,"1,69","Rp34.817,00","Rp313.353,00"
10491,Caramel Macchiato,24/11/2016 19:15,1,"1,25","Rp10.833,00","Rp10.833,00"
10492,Caramel Macchiato,23/11/2016 19:32,1,"2,58","Rp29.250,00","Rp29.250,00"
10493,Caramel Macchiato,23/11/2016 18:30,7,"5,72","Rp10.881,00","Rp76.167,00"
10494,Caramel Macchiato,23/11/2016 9:31,6,"5,99","Rp18.159,00","Rp108.954,00"
10495,Caramel Macchiato,21/11/2016 18:54,8,"3,13","Rp16.812,00","Rp134.496,00"
10496,Caramel Macchiato,21/11/2016 18:47,10,"1,89","Rp32.808,00","Rp328.080,00"
10497,Caramel Macchiato,21/11/2016 18:17,10,"4,43","Rp31.816,00","Rp318.160,00"
10498,Caramel Macchiato,21/11/2016 11:34,6,"3,44","Rp15.739,00","Rp94.434,00"
10499,Caramel Macchiato,20/11/2016 19:48,3,"1,18","Rp29.259,00","Rp87.777,00"
10500,Caramel Macchiato,20/11/2016 19:40,10,"3,16","Rp17.929,00","Rp179.290,00"
10501,Caramel Macchiato,19/11/2016 20:24,7,"4,70","Rp32.202,00","Rp225.414,00"
10502,Caramel Macchiato,19/11/2016 18:53,3,"3,03","Rp24.376,00","Rp73.128,00"
10503,Caramel Macchiato,19/11/2016 18:43,1,"1,31","Rp14.896,00","Rp14.896,00"
10504,Sate Ayam,19/11/2016 18:43,5,"3,59","Rp11.080,00","Rp55.400,00"
10505,Caramel Macchiato,19/11/2016 18:09,2,"3,47","Rp33.208,00","Rp66.416,00"
10506,Caramel Macchiato,19/11/2016 18:00,6,"4,14","Rp16.734,00","Rp100.404,00"
10507,Caramel Macchiato,19/11/2016 17:36,7,"5,39","Rp27.010,00","Rp189.070,00"
10508,Caramel Macchiato,18/11/2016 20:43,10,"1,91","Rp19.377,00","Rp193.770,00"
10509,Sate Ayam,18/11/2016 20:43,4,"5,55","Rp21.768,00","Rp87.072,00"
10510,Caramel Macchiato,18/11/2016 18:55,2,"2,82","Rp12.942,00","Rp25.884,00"
10511,Caramel Macchiato,18/11/2016 18:18,8,"3,22","Rp16.704,00","Rp133.632,00"
10512,Caramel Macchiato,17/11/2016 21:15,9,"1,73","Rp10.790,00","Rp97.110,00"
10513,Caramel Macchiato,16/11/2016 19:36,10,"2,69","Rp23.002,00","Rp230.020,00"
10514,Caramel Macchiato,16/11/2016 19:21,5,"2,16","Rp33.487,00","Rp167.435,00"
10515,Caramel Macchiato,13/11/2016 17:34,9,"3,94","Rp15.855,00","Rp142.695,00"
10516,Caramel Macchiato,12/11/2016 19:15,8,"5,33","Rp32.776,00","Rp262.208,00"
10517,Caramel Macchiato,12/11/2016 19:02,9,"3,93","Rp21.699,00","Rp195.291,00"
10518,Caramel Macchiato,12/11/2016 18:55,6,"2,40","Rp32.463,00","Rp194.778,00"
10519,Caramel Macchiato,12/11/2016 18:57,10,"2,29","Rp15.438,00","Rp154.380,00"
10520,Caramel Macchiato,12/11/2016 18:30,8,"1,87","Rp33.202,00","Rp265.616,00"
10521,Caramel Macchiato,11/11/2016 19:17,6,"4,97","Rp27.926,00","Rp167.556,00"
10522,Caramel Macchiato,10/11/2016 20:53,10,"4,42","Rp25.609,00","Rp256.090,00"
10523,Caramel Macchiato,10/11/2016 19:39,4,"1,56","Rp30.440,00","Rp121.760,00"
10524,Caramel Macchiato,10/11/2016 19:15,2,"2,36","Rp24.916,00","Rp49.832,00"
10525,Caramel Macchiato,09/11/2016 17:29,5,"1,85","Rp14.514,00","Rp72.570,00"
10526,Caramel Macchiato,08/11/2016 17:53,9,"5,02","Rp23.374,00","Rp210.366,00"
10527,Caramel Macchiato,07/11/2016 19:21,7,"4,09","Rp21.749,00","Rp152.243,00"
10528,Sate Ayam,07/11/2016 19:21,1,"1,81","Rp30.744,00","Rp30.744,00"
10529,Caramel Macchiato,06/11/2016 18:44,9,"1,72","Rp11.173,00","Rp100.557,00"
10530,Caramel Macchiato,06/11/2016 18:20,9,"4,96","Rp30.569,00","Rp275.121,00"
10531,Sate Ayam,06/11/2016 18:20,6,"3,96","Rp11.400,00","Rp68.400,00"
10532,Caramel Macchiato,06/11/2016 18:02,4,"1,81","Rp34.079,00","Rp136.316,00"
10533,Sate Ayam,06/11/2016 17:52,2,"3,72","Rp21.139,00","Rp42.278,00"
10534,Sate Ayam,06/11/2016 17:51,6,"5,55","Rp30.910,00","Rp185.460,00"
10535,Caramel Macchiato,05/11/2016 20:55,6,"2,56","Rp30.185,00","Rp181.110,00"
10536,Caramel Macchiato,05/11/2016 19:53,4,"4,76","Rp16.645,00","Rp66.580,00"
10537,Sate Ayam,05/11/2016 19:53,10,"2,43","Rp31.654,00","Rp316.540,00"
10538,Caramel Macchiato,05/11/2016 19:37,7,"1,46","Rp11.990,00","Rp83.930,00"
10539,Caramel Macchiato,05/11/2016 19:02,7,"3,72","Rp26.015,00","Rp182.105,00"
10540,Caramel Macchiato,05/11/2016 18:02,2,"3,46","Rp14.306,00","Rp28.612,00"
10541,Caramel Macchiato,04/11/2016 19:24,3,"3,80","Rp19.223,00","Rp57.669,00"
10542,Caramel Macchiato,04/11/2016 19:04,1,"2,06","Rp28.942,00","Rp28.942,00"
10543,Caramel Macchiato,04/11/2016 18:49,10,"3,50","Rp12.569,00","Rp125.690,00"
10544,Caramel Macchiato,04/11/2016 18:22,10,"2,44","Rp14.139,00","Rp141.390,00"
10545,Caramel Macchiato,03/11/2016 18:48,9,"5,24","Rp29.369,00","Rp264.321,00"
10546,Sate Ayam,31/10/2016 21:48,4,"5,29","Rp28.161,00","Rp112.644,00"
10547,Sate Ayam,31/10/2016 21:43,4,"2,60","Rp25.500,00","Rp102.000,00"
10548,Caramel Macchiato,31/10/2016 21:02,3,"4,49","Rp26.242,00","Rp78.726,00"
10549,Caramel Macchiato,31/10/2016 19:01,5,"5,89","Rp13.718,00","Rp68.590,00"
10550,Caramel Macchiato,31/10/2016 18:54,7,"2,18","Rp31.182,00","Rp218.274,00"
10551,Caramel Macchiato,31/10/2016 18:51,1,"5,29","Rp28.073,00","Rp28.073,00"
10552,Caramel Macchiato,30/10/2016 18:19,8,"3,26","Rp17.024,00","Rp136.192,00"
10553,Caramel Macchiato,30/10/2016 18:19,2,"2,53","Rp34.481,00","Rp68.962,00"
10554,Sate Ayam,29/10/2016 19:47,7,"1,67","Rp12.838,00","Rp89.866,00"
10555,Caramel Macchiato,29/10/2016 17:45,2,"3,47","Rp19.344,00","Rp38.688,00"
10556,Caramel Macchiato,29/10/2016 15:45,7,"4,71","Rp11.910,00","Rp83.370,00"
10557,Caramel Macchiato,28/10/2016 19:15,9,"2,46","Rp22.890,00","Rp206.010,00"
10558,Caramel Macchiato,28/10/2016 16:52,9,"4,09","Rp22.433,00","Rp201.897,00"
10559,Caramel Macchiato,27/10/2016 19:50,4,"3,03","Rp20.947,00","Rp83.788,00"
10560,Caramel Macchiato,27/10/2016 19:39,2,"1,97","Rp14.592,00","Rp29.184,00"
10561,Caramel Macchiato,27/10/2016 19:01,3,"1,96","Rp28.881,00","Rp86.643,00"
10562,Sate Ayam,27/10/2016 19:01,6,"2,95","Rp16.707,00","Rp100.242,00"
10563,Caramel Macchiato,27/10/2016 18:27,1,"1,07","Rp28.271,00","Rp28.271,00"
10564,Caramel Macchiato,26/10/2016 19:10,8,"5,09","Rp22.116,00","Rp176.928,00"
10565,Sate Ayam,26/10/2016 19:10,5,"1,63","Rp24.203,00","Rp121.015,00"
10566,Caramel Macchiato,26/10/2016 17:19,4,"3,11","Rp23.882,00","Rp95.528,00"
10567,Caramel Macchiato,25/10/2016 18:46,8,"3,67","Rp33.198,00","Rp265.584,00"
10568,Caramel Macchiato,24/10/2016 20:18,9,"3,44","Rp15.211,00","Rp136.899,00"
10569,Sate Ayam,24/10/2016 20:18,4,"4,34","Rp20.312,00","Rp81.248,00"
10570,Caramel Macchiato,24/10/2016 18:13,9,"4,17","Rp14.049,00","Rp126.441,00"
10571,Caramel Macchiato,24/10/2016 17:35,5,"2,36","Rp33.734,00","Rp168.670,00"
10572,Caramel Macchiato,23/10/2016 20:02,4,"5,20","Rp21.347,00","Rp85.388,00"
10573,Caramel Macchiato,23/10/2016 19:16,7,"1,68","Rp10.757,00","Rp75.299,00"
10574,Sate Ayam,23/10/2016 18:00,5,"1,35","Rp12.625,00","Rp63.125,00"
10575,Caramel Macchiato,23/10/2016 18:00,3,"5,72","Rp15.671,00","Rp47.013,00"
10576,Caramel Macchiato,22/10/2016 20:25,7,"4,35","Rp34.093,00","Rp238.651,00"
10577,Caramel Macchiato,22/10/2016 20:21,7,"1,19","Rp20.352,00","Rp142.464,00"
10578,Caramel Macchiato,22/10/2016 19:53,8,"1,37","Rp10.498,00","Rp83.984,00"
10579,Caramel Macchiato,22/10/2016 19:28,10,"3,19","Rp23.036,00","Rp230.360,00"
10580,Caramel Macchiato,22/10/2016 19:25,9,"1,78","Rp26.341,00","Rp237.069,00"
10581,Caramel Macchiato,22/10/2016 19:04,9,"3,97","Rp15.218,00","Rp136.962,00"
10582,Caramel Macchiato,22/10/2016 17:51,5,"3,92","Rp21.913,00","Rp109.565,00"
10583,Sate Ayam,21/10/2016 20:14,9,"3,69","Rp27.310,00","Rp245.790,00"
10584,Caramel Macchiato,21/10/2016 18:43,10,"3,11","Rp17.007,00","Rp170.070,00"
10585,Caramel Macchiato,20/10/2016 17:57,6,"1,10","Rp23.832,00","Rp142.992,00"
10586,Caramel Macchiato,19/10/2016 18:27,2,"4,41","Rp18.946,00","Rp37.892,00"
10587,Caramel Macchiato,17/10/2016 18:10,4,"4,48","Rp10.467,00","Rp41.868,00"
10588,Caramel Macchiato,16/10/2016 19:14,9,"1,50","Rp15.718,00","Rp141.462,00"
10589,Caramel Macchiato,16/10/2016 19:08,2,"1,50","Rp14.411,00","Rp28.822,00"
10590,Caramel Macchiato,16/10/2016 18:44,3,"1,47","Rp29.808,00","Rp89.424,00"
10591,Caramel Macchiato,16/10/2016 18:35,2,"3,32","Rp18.567,00","Rp37.134,00"
10592,Caramel Macchiato,16/10/2016 18:14,6,"4,24","Rp28.000,00","Rp168.000,00"
10593,Sate Ayam,16/10/2016 17:52,5,"5,08","Rp18.472,00","Rp92.360,00"
10594,Caramel Macchiato,16/10/2016 17:52,5,"2,10","Rp26.947,00","Rp134.735,00"
10595,Caramel Macchiato,16/10/2016 16:32,3,"2,19","Rp21.068,00","Rp63.204,00"
10596,Caramel Macchiato,15/10/2016 19:28,7,"2,65","Rp29.332,00","Rp205.324,00"
10597,Caramel Macchiato,15/10/2016 18:19,9,"1,45","Rp34.027,00","Rp306.243,00"
10598,Caramel Macchiato,15/10/2016 18:14,4,"5,31","Rp25.235,00","Rp100.940,00"
10599,Caramel Macchiato,15/10/2016 16:21,4,"5,25","Rp26.242,00","Rp104.968,00"
10600,Caramel Macchiato,14/10/2016 20:32,5,"4,87","Rp10.344,00","Rp51.720,00"
10601,Caramel Macchiato,14/10/2016 20:30,7,"2,51","Rp34.822,00","Rp243.754,00"
10602,Caramel Macchiato,14/10/2016 19:03,6,"3,98","Rp10.218,00","Rp61.308,00"
10603,Caramel Macchiato,14/10/2016 18:57,9,"1,77","Rp29.889,00","Rp269.001,00"
10604,Sate Ayam,14/10/2016 18:31,8,"1,24","Rp32.233,00","Rp257.864,00"
10605,Caramel Macchiato,14/10/2016 17:31,5,"1,44","Rp29.112,00","Rp145.560,00"
10606,Caramel Macchiato,13/10/2016 20:35,5,"2,20","Rp21.637,00","Rp108.185,00"
10607,Caramel Macchiato,13/10/2016 19:39,5,"5,68","Rp13.199,00","Rp65.995,00"
10608,Caramel Macchiato,13/10/2016 19:08,9,"2,32","Rp11.314,00","Rp101.826,00"
10609,Caramel Macchiato,13/10/2016 19:04,10,"5,38","Rp27.792,00","Rp277.920,00"
10610,Caramel Macchiato,13/10/2016 18:17,9,"4,14","Rp28.067,00","Rp252.603,00"
10611,Caramel Macchiato,10/10/2016 20:46,1,"3,93","Rp30.883,00","Rp30.883,00"
10612,Caramel Macchiato,10/10/2016 20:32,10,"3,80","Rp24.413,00","Rp244.130,00"
10613,Caramel Macchiato,09/10/2016 19:13,2,"5,43","Rp22.287,00","Rp44.574,00"
10614,Caramel Macchiato,09/10/2016 16:47,1,"2,59","Rp19.695,00","Rp19.695,00"
10615,Caramel Macchiato,08/10/2016 18:56,4,"4,18","Rp17.765,00","Rp71.060,00"
10616,Caramel Macchiato,08/10/2016 18:37,4,"2,90","Rp17.496,00","Rp69.984,00"
10617,Caramel Macchiato,08/10/2016 18:29,4,"5,10","Rp12.344,00","Rp49.376,00"
10618,Sate Ayam,08/10/2016 17:49,1,"3,80","Rp17.829,00","Rp17.829,00"
10619,Caramel Macchiato,08/10/2016 17:49,5,"4,67","Rp15.778,00","Rp78.890,00"
10620,Caramel Macchiato,08/10/2016 17:28,10,"4,92","Rp33.720,00","Rp337.200,00"
10621,Caramel Macchiato,07/10/2016 21:55,4,"1,30","Rp12.867,00","Rp51.468,00"
10622,Caramel Macchiato,07/10/2016 20:30,2,"2,03","Rp26.827,00","Rp53.654,00"
10623,Caramel Macchiato,07/10/2016 18:20,2,"4,74","Rp33.748,00","Rp67.496,00"
10624,Caramel Macchiato,07/10/2016 17:50,9,"3,12","Rp28.713,00","Rp258.417,00"
10625,Caramel Macchiato,07/10/2016 17:01,7,"1,84","Rp32.155,00","Rp225.085,00"
10626,Caramel Macchiato,06/10/2016 18:33,1,"5,53","Rp11.675,00","Rp11.675,00"
10627,Caramel Macchiato,05/10/2016 13:54,7,"4,25","Rp24.580,00","Rp172.060,00"
10628,Caramel Macchiato,04/10/2016 19:08,2,"4,25","Rp10.593,00","Rp21.186,00"
10629,Sate Ayam,04/10/2016 19:08,9,"3,71","Rp26.317,00","Rp236.853,00"
10630,Caramel Macchiato,04/10/2016 19:00,2,"1,81","Rp22.446,00","Rp44.892,00"
10631,Caramel Macchiato,04/10/2016 17:28,5,"2,62","Rp23.367,00","Rp116.835,00"
10632,Caramel Macchiato,03/10/2016 21:39,7,"1,27","Rp29.812,00","Rp208.684,00"
10633,Caramel Macchiato,03/10/2016 18:37,2,"3,22","Rp21.291,00","Rp42.582,00"
10634,Caramel Macchiato,02/10/2016 19:38,1,"3,45","Rp30.366,00","Rp30.366,00"
10635,Caramel Macchiato,02/10/2016 16:48,9,"5,37","Rp10.540,00","Rp94.860,00"
10636,Caramel Macchiato,02/10/2016 16:27,10,"3,45","Rp24.541,00","Rp245.410,00"
10637,Caramel Macchiato,01/10/2016 21:49,3,"1,80","Rp29.743,00","Rp89.229,00"
10638,Caramel Macchiato,01/10/2016 19:59,10,"1,25","Rp14.163,00","Rp141.630,00"
10639,Sate Ayam,01/10/2016 19:23,1,"5,69","Rp21.566,00","Rp21.566,00"
10640,Caramel Macchiato,01/10/2016 19:23,9,"2,95","Rp25.854,00","Rp232.686,00"
10641,Caramel Macchiato,01/10/2016 19:21,1,"5,04","Rp25.235,00","Rp25.235,00"
10642,Caramel Macchiato,01/10/2016 18:59,10,"4,71","Rp14.783,00","Rp147.830,00"
10643,Caramel Macchiato,01/10/2016 18:48,4,"2,69","Rp18.746,00","Rp74.984,00"
10644,Caramel Macchiato,01/10/2016 18:28,2,"5,44","Rp18.486,00","Rp36.972,00"
10645,Caramel Macchiato,01/10/2016 17:55,8,"2,66","Rp20.325,00","Rp162.600,00"
10646,Caramel Macchiato,01/10/2016 17:53,4,"5,09","Rp11.440,00","Rp45.760,00"
10647,Caramel Macchiato,01/10/2016 16:45,4,"5,29","Rp21.457,00","Rp85.828,00"
10648,Sate Ayam,01/10/2016 16:21,6,"5,91","Rp12.474,00","Rp74.844,00"
10649,Caramel Macchiato,01/10/2016 16:21,8,"3,01","Rp28.790,00","Rp230.320,00"
10650,Sate Ayam,30/09/2016 19:48,6,"4,03","Rp12.360,00","Rp74.160,00"
10651,Caramel Macchiato,30/09/2016 19:31,7,"1,52","Rp33.683,00","Rp235.781,00"
10652,Caramel Macchiato,30/09/2016 19:30,10,"3,89","Rp33.402,00","Rp334.020,00"
10653,Sate Ayam,30/09/2016 19:30,10,"2,77","Rp24.908,00","Rp249.080,00"
10654,Caramel Macchiato,30/09/2016 17:57,8,"5,90","Rp24.358,00","Rp194.864,00"
10655,Caramel Macchiato,29/09/2016 21:25,3,"2,74","Rp11.907,00","Rp35.721,00"
10656,Caramel Macchiato,29/09/2016 18:10,6,"5,47","Rp34.455,00","Rp206.730,00"
10657,Caramel Macchiato,27/09/2016 21:55,5,"6,00","Rp19.694,00","Rp98.470,00"
10658,Caramel Macchiato,26/09/2016 17:17,7,"4,23","Rp16.706,00","Rp116.942,00"
10659,Caramel Macchiato,25/09/2016 18:03,5,"5,33","Rp32.392,00","Rp161.960,00"
10660,Caramel Macchiato,24/09/2016 20:06,10,"2,66","Rp21.878,00","Rp218.780,00"
10661,Caramel Macchiato,24/09/2016 18:46,2,"5,75","Rp30.148,00","Rp60.296,00"
10662,Sate Ayam,24/09/2016 18:46,1,"2,56","Rp26.513,00","Rp26.513,00"
10663,Caramel Macchiato,24/09/2016 18:41,6,"4,14","Rp19.494,00","Rp116.964,00"
10664,Caramel Macchiato,24/09/2016 18:18,6,"3,10","Rp16.769,00","Rp100.614,00"
10665,Sate Ayam,24/09/2016 18:18,8,"2,02","Rp22.985,00","Rp183.880,00"
10666,Caramel Macchiato,24/09/2016 18:02,7,"1,97","Rp15.058,00","Rp105.406,00"
10667,Caramel Macchiato,24/09/2016 17:28,8,"2,47","Rp11.103,00","Rp88.824,00"
10668,Caramel Macchiato,23/09/2016 20:03,10,"5,94","Rp25.540,00","Rp255.400,00"
10669,Caramel Macchiato,23/09/2016 18:58,9,"1,22","Rp18.926,00","Rp170.334,00"
10670,Caramel Macchiato,23/09/2016 18:48,4,"2,10","Rp27.228,00","Rp108.912,00"
10671,Caramel Macchiato,23/09/2016 18:38,6,"2,01","Rp13.335,00","Rp80.010,00"
10672,Caramel Macchiato,23/09/2016 18:17,8,"2,32","Rp33.640,00","Rp269.120,00"
10673,Caramel Macchiato,19/09/2016 19:25,6,"5,11","Rp22.446,00","Rp134.676,00"
10674,Caramel Macchiato,18/09/2016 19:01,3,"4,14","Rp29.373,00","Rp88.119,00"
10675,Caramel Macchiato,18/09/2016 18:02,7,"4,02","Rp34.456,00","Rp241.192,00"
10676,Caramel Macchiato,18/09/2016 16:23,5,"5,96","Rp22.434,00","Rp112.170,00"
10677,Sate Ayam,18/09/2016 16:23,9,"5,58","Rp19.960,00","Rp179.640,00"
10678,Caramel Macchiato,17/09/2016 18:04,5,"3,53","Rp29.542,00","Rp147.710,00"
10679,Sate Ayam,17/09/2016 18:04,9,"3,89","Rp12.545,00","Rp112.905,00"
10680,Caramel Macchiato,16/09/2016 19:04,7,"1,66","Rp12.379,00","Rp86.653,00"
10681,Caramel Macchiato,16/09/2016 18:52,7,"1,82","Rp16.667,00","Rp116.669,00"
10682,Caramel Macchiato,15/09/2016 18:36,8,"1,50","Rp18.150,00","Rp145.200,00"
10683,Caramel Macchiato,14/09/2016 20:40,9,"5,95","Rp12.674,00","Rp114.066,00"
10684,Caramel Macchiato,13/09/2016 19:09,10,"1,68","Rp31.831,00","Rp318.310,00"
10685,Caramel Macchiato,12/09/2016 18:43,10,"1,86","Rp33.775,00","Rp337.750,00"
